197001      7.00307      8.33447      9.29808      8.93129      5.78074      9.04228      7.04229      6.82329      7.38647      7.78364      8.46758      5.97126      6.76041      6.54965      9.22769      9.49356      8.21257      7.18539      6.76504      7.36455      7.64826      6.53088      7.93595      8.24931      8.23138      9.16503      9.17730      7.31055      7.51589      7.47420      7.00760      8.70234      9.01760      7.82445      9.17170      8.21392      8.94833      6.91968      5.86079      6.39526      6.48158      8.35090      7.60240      7.44191      8.40201      7.09589      6.66950      5.98896      6.55108      6.55678      8.49372      8.34569      8.86588      8.65137      8.94494      7.88983      7.25276      8.92266      6.35784      7.43130      7.18159      5.95584      9.21034      7.16704      7.02376      8.28147      5.96358      7.76938      7.28482      6.89264      7.76132      6.06146      7.65776      7.86404      6.62274      6.64509      9.13000      9.00319      9.14335      6.90475      7.82285      7.88156      7.22111      7.46164      8.66285      8.10862      7.27170      6.43935      7.00670      8.05674      7.45991      6.73934      8.02224      9.27266      7.78945      7.41818      7.69667      6.30810      6.43935      7.31854      8.81359      7.24280      7.68662      6.63857      8.26101      9.45132      8.93906      8.11283      8.05389      6.46770      6.99485      6.96885
197101      6.98841      8.36171      9.30919      8.97525      6.10032      9.06947      7.01930      6.64379      7.40792      7.87207      8.49433      5.96871      6.82763      6.53088      9.27472      9.52376      8.29155      7.25982      6.79234      7.37086      7.69485      6.42162      7.96276      8.29029      8.33086      9.17937      9.19634      7.38523      7.42417      7.52186      7.04229      8.72794      9.03097      7.88382      9.19999      8.25790      9.02546      6.91672      5.90536      6.54247      6.55820      8.41538      7.62462      7.42357      8.47595      7.08757      6.73459      5.99146      6.58203      6.55678      8.48094      8.33878      9.00369      8.72729      8.94755      7.91826      7.22766      8.94898      6.59851      7.50879      7.17931      6.04501      9.22789      7.18614      7.06219      8.28879      5.96615      7.77444      7.32581      6.87936      7.81319      6.20254      7.69074      7.86365      6.63857      6.74993      9.15831      9.03991      9.17844      6.84907      7.89357      7.89618      7.24993      7.48661      8.70781      8.23191      7.30854      6.42972      6.99851      8.14555      7.46451      6.75693      7.99328      9.27059      7.77528      7.47022      7.76557      6.31536      6.32794      7.28893      8.89590      7.31920      7.75919      6.69208      8.25946      9.47585      8.91355      8.21798      8.08456      6.47543      7.01751      7.04491
197201      6.97354      8.36171      9.33150      9.03014      6.03548      9.11240      7.04491      6.61473      7.40610      7.96172      8.55487      5.97126      6.97635      6.53524      9.32295      9.54288      8.29004      7.28207      6.78559      7.38275      7.73412      6.39526      8.00269      8.33351      8.39818      9.21234      9.24455      7.46623      7.60489      7.56579      7.04229      8.80282      9.08941      7.94165      9.22789      8.30227      9.10086      6.83411      5.85220      6.55251      6.66568      8.49352      7.64922      7.45472      8.54811      7.11233      6.72383      5.99396      6.61740      6.52649      8.52278      8.42814      9.01773      8.82908      8.96380      8.03398      7.29845      9.01481      6.70930      7.52348      7.12769      6.19441      9.28080      7.18463      7.01031      8.33183      6.01372      7.80466      7.34278      6.86589      7.83003      6.19032      7.74760      7.91972      6.57925      6.70808      9.18101      9.08557      9.20693      6.76734      7.92154      7.89395      7.27101      7.48493      8.75163      8.29355      7.32712      6.40523      6.99668      8.25764      7.49776      6.76964      7.87929      9.28804      7.84698      7.42833      7.95367      6.21860      6.38351      7.30787      8.92106      7.46737      7.80016      6.62407      8.23510      9.52018      8.88072      8.18172      8.06464      6.43133      7.05445      7.11070
197301      7.02820      8.38572      9.36521      9.07635      6.06611      9.17792      7.06133      6.79010      7.46623      8.06778      8.57149      5.95064      7.14913      6.53088      9.38572      9.56479      8.21852      7.29097      6.79459      7.38956      7.77695      6.33859      8.04302      8.39208      8.45169      9.25273      9.27125      7.54062      7.61085      7.70301      7.02376      8.87010      9.15112      8.03593      9.26936      8.33759      9.14953      6.85224      5.86363      6.56244      6.69580      8.56312      7.68156      7.54221      8.64875      7.15618      6.69456      5.98394      6.70196      6.53379      8.62981      8.53287      9.06855      8.82615      9.03396      7.96067      7.25347      9.07898      6.66950      7.63916      7.17242      6.38012      9.34531      7.19818      6.95081      8.37678      5.97635      7.84620      7.39756      6.81892      7.84346      6.14633      7.83201      7.95332      6.38012      6.77992      9.21989      9.12413      9.27388      6.77537      7.93845      7.92154      7.31854      7.47760      8.72486      8.40716      7.35883      6.39192      6.93049      8.39818      7.53743      6.74288      7.87664      9.32313      7.83201      7.50274      7.79770      6.13556      6.39859      7.39695      8.93432      7.47930      7.80547      6.58479      8.24958      9.56283      8.86686      8.21933      8.10621      6.48920      7.03262      7.10906
197401      6.95559      8.42705      9.35158      9.11019      6.02587      9.21950      7.02554      6.79571      7.48324      8.13827      8.55217      5.94017      7.26473      6.52209      9.41719      9.57873      8.18144      7.31055      6.86901      7.39080      7.80629      6.28600      8.07247      8.46716      8.24801      9.23903      9.25119      7.61283      7.69758      7.80832      7.01571      8.91651      9.19004      8.05706      9.28554      8.54032      9.12216      6.94794      5.93225      6.56948      6.72143      8.51138      7.71378      7.53209      8.63533      7.12528      6.72982      6.03548      6.77651      6.51026      8.64840      8.53129      9.12544      8.85880      9.08114      7.97419      7.24137      9.04817      6.72143      7.72002      7.22475      6.49224      9.36143      7.23201      6.90575      8.41250      6.00141      7.92045      7.22257      6.90375      8.09102      6.16752      7.92045      8.03690      6.46925      6.88755      9.25062      9.16879      9.32000      6.80904      7.94485      7.98582      7.36518      7.47986      8.66854      8.45617      7.41397      6.39859      6.93147      8.42814      7.55381      6.47851      7.85049      9.35427      7.69939      7.45876      8.04077      6.20051      6.42972      7.39142      8.96852      7.53209      7.88080      6.58341      8.26204      9.54029      8.90014      8.39841      8.16877      6.48920      7.07750      7.18766
197501      6.52649      8.40626      9.36014      9.10287      6.04737      9.18942      6.96602      6.88038      7.48549      8.15191      8.58970      5.96615      7.20192      6.50877      9.42125      9.49009      7.97453      7.37337      6.83518      7.39940      7.79770      6.34036      8.06621      8.51298      8.06527      9.22296      9.22867      7.57661      7.74544      7.87284      7.10824      8.90775      9.18676      8.05801      9.25598      8.66233      9.10653      6.77537      5.94280      6.52356      6.59578      8.55603      7.70391      7.67647      8.62461      7.11639      6.68336      6.08222      6.84055      6.57368      8.65800      8.52536      9.12380      8.86968      9.03050      7.97384      7.31655      9.05626      6.70441      7.75705      7.20786      6.55820      9.29210      7.30921      6.89264      8.44225      6.06379      8.02126      7.05099      6.86171      8.18451      6.21060      7.86940      7.96485      6.40357      6.94119      9.23903      9.20180      9.25608      6.79459      7.93308      7.99261      7.39203      7.46107      8.72729      8.38092      7.43956      6.41673      6.98657      8.51839      7.57712      6.76849      7.94697      9.37797      7.81440      7.50714      8.17132      6.27288      6.41836      7.41578      8.97790      7.60190      7.94874      6.55251      8.31041      9.50889      8.90123      8.39027      8.15766      6.40192      7.10414      7.17012
197601      6.40026      8.37448      9.38135      9.15091      6.06611      9.24387      6.92264      6.90073      7.54274      8.22631      8.59137      6.00389      7.22839      6.53814      9.47240      9.47716      7.96970      7.38709      6.85857      7.43838      7.83320      6.41017      8.09925      8.53719      8.23297      9.28582      9.29633      7.61481      7.79111      7.91425      7.16858      8.92678      9.16010      8.08733      9.30064      8.87038      9.13777      6.72263      6.00881      6.71538      6.56808      8.59674      7.77149      7.82204      8.74082      7.19369      6.76273      6.12468      6.86693      6.56386      8.66647      8.64997      9.14921      8.85381      9.09482      7.91389      7.52240      9.09054      6.66441      7.85438      7.26052      6.65673      9.31236      7.42595      6.82329      8.45127      6.12687      8.14497      6.97541      7.05790      8.25739      6.20658      7.93200      8.01036      6.40523      6.98564      9.28164      9.26767      9.26672      6.81564      7.92154      7.97763      7.42595      7.40610      8.74544      8.41759      7.48941      6.44413      7.02465      8.57035      7.62315      6.71659      8.02715      9.38202      7.78197      7.59539      8.24433      6.23832      6.46614      7.46908      9.07337      7.64969      8.00570      6.52942      8.33062      9.55301      8.95416      8.38343      8.14787      6.31355      7.02731      7.06305
197701      6.39693      8.41538      9.37161      9.19533      6.18002      9.25225      6.94601      6.94601      7.55695      8.24722      8.66043      6.03787      7.18007      6.57786      9.49145      9.50211      8.06778      7.34278      6.89669      7.34601      7.85709      6.51175      8.17527      8.55641      8.38572      9.31443      9.30692      7.63579      7.83558      7.98276      7.19818      8.93446      9.15546      8.11612      9.31452      8.74114      9.16430      6.76734      5.99645      6.73340      6.33683      8.61450      7.82164      7.69530      8.85752      7.26543      6.77194      6.14204      6.92166      6.62141      8.73922      8.67846      9.23620      8.82600      9.11647      7.88043      7.61530      9.12620      6.71296      7.94023      7.29912      6.71901      9.31884      7.44308      6.83195      8.43685      6.14204      8.22951      6.98101      7.01661      8.31777      6.19644      8.01367      8.07776      6.43615      7.15383      9.30009      9.29395      9.20714      6.84375      7.89469      7.95718      7.44366      7.39940      8.79452      8.46231      7.58070      6.46459      7.01392      8.62676      7.67694      6.96791      8.18758      9.35253      7.85010      7.72135      8.26023      6.23832      6.52209      7.54062      9.14313      7.68570      8.03980      6.52209      8.33902      9.59254      9.00085      8.50734      8.09712      6.26720      6.91175      7.01661
197801      6.42325      8.37517      9.41565      9.19075      6.14204      9.27753      6.94119      7.01212      7.57507      8.25349      8.69115      6.08450      7.30452      6.59304      9.52449      9.50472      8.13915      7.43897      6.95655      7.40671      7.91425      6.57786      8.21257      8.60410      8.45063      9.34522      9.31335      7.63240      7.88005      8.01434      7.23993      8.92851      9.16472      8.11582      9.33829      8.59378      9.20150      6.87523      6.01127      6.89871      6.37673      8.66320      7.84502      7.54961      8.95648      7.29845      6.79794      6.14204      7.00488      6.64898      8.79906      8.43945      9.28266      8.85238      9.14538      7.84267      7.75748      9.16419      6.77537      8.04687      7.39695      6.80128      9.36666      7.46508      6.79571      8.49801      6.16752      8.27308      6.95273      6.95750      8.35373      6.28227      8.06997      8.12711      6.49677      7.16935      9.31893      9.33150      9.20271      6.89061      7.97074      7.90655      7.47986      7.44073      8.84101      8.47115      7.63627      6.50429      6.97073      8.69567      7.71423      6.92560      8.29904      9.35988      7.98310      7.75148      8.29155      6.19848      6.56808      7.60240      9.23220      7.71602      8.01268      6.45520      8.38572      9.63580      9.00871      8.58017      8.10440      6.19032      6.87626      7.04752
197901      6.41999      8.44355      9.41995      9.23805      6.14633      9.30155      6.97073      6.96602      7.58477      8.30053      8.78171      6.12030      7.40001      6.54103      9.56036      9.53423      8.21582      7.43544      7.05445      7.39695      7.94165      6.64898      8.23456      8.60850      8.53503      9.39099      9.34365      7.63820      7.91681      8.02943      7.28413      8.91704      9.24551      8.21040      9.36803      8.48694      9.23210      6.80793      5.99894      6.76157      6.26340      8.68169      7.84385      7.50604      8.98269      7.31588      6.82329      6.16961      7.06390      6.58479      8.82556      8.30992      9.32830      8.88834      9.20332      7.80710      7.79934      9.20854      6.80793      8.12356      7.45066      6.81454      9.37806      7.49721      6.87833      8.57471      6.24222      8.33110      6.95845      6.93828      8.37355      6.29157      8.13740      8.15680      6.53379      7.05186      9.33477      9.37645      9.23591      6.92854      7.99531      7.92949      7.52078      7.43956      8.83637      8.49984      7.62364      6.53814      7.02643      8.77044      7.66622      6.93537      8.27283      9.39873      8.07153      7.90544      8.28728      6.13773      6.52503      7.66106      9.28443      7.74716      7.98276      6.24611      8.45319      9.64264      8.98206      8.65782      8.11343      6.13773      6.81124      7.06817
198001      6.44095      8.46485      9.44320      9.26729      6.13773      9.33733      7.01302      7.00125      7.55381      8.35561      8.78477      6.16331      7.53423      6.49677      9.56318      9.59240      8.26873      7.35436      7.15070      7.51152      7.96970      6.89568      8.21447      8.62748      8.57433      9.39374      9.32670      7.74284      7.92949      8.06495      7.36010      8.92199      9.30429      8.17667      9.37569      8.47408      9.21314      6.82546      6.04973      6.77765      6.08677      8.68186      7.83992      7.58325      9.08262      7.30720      6.88755      6.15910      7.13250      6.63726      8.82247      8.05452      9.38505      8.92186      9.25388      7.72930      7.86327      9.23912      6.79010      8.04655      7.52348      6.82111      9.39508      7.53155      6.86589      8.64945      6.21060      8.38640      6.79794      6.86485      8.26668      6.29342      8.23536      7.79028      6.54247      7.08674      9.33459      9.41320      9.23601      6.98101      8.09895      7.96867      7.53316      7.41337      8.81996      8.52675      7.83043      6.59715      6.99118      8.84765      7.56164      6.72863      8.28627      9.41654      8.01136      7.94626      8.36311      6.05209      6.58755      7.67136      9.32741      7.81319      7.95613      6.24028      8.50815      9.62225      8.88641      8.63782      8.16394      6.10925      6.83518      7.06987
198101      6.40192      8.38936      9.45939      9.25493      6.19236      9.30265      7.06647      6.94409      7.56941      8.28096      8.77462      6.20859      7.54327      6.40853      9.59431      9.59587      8.33735      7.39142      7.21524      7.57558      7.97934      6.92461      8.13447      8.61468      8.56960      9.38110      9.30538      7.71957      7.93380      8.05293      7.40245      8.89823      9.30683      8.22282      9.37229      8.41737      9.20362      6.78106      6.00389      6.66823      6.30445      8.67880      7.82564      7.58223      9.15197      7.27586      6.86589      6.17794      7.28619      6.67203      8.84851      8.10198      9.40763      8.95014      9.24783      7.73325      7.97763      9.26880      6.74641      8.08364      7.50494      6.84907      9.38991      7.48493      6.72143      8.71572      6.21461      8.42486      6.81454      6.83733      8.26359      6.20859      8.29430      7.86057      6.52356      7.11396      9.31515      9.41654      9.28238      6.97354      8.12800      7.99497      7.52726      7.38399      8.76077      8.53543      7.86672      6.69332      6.99210      8.91072      7.47873      6.87213      8.34830      9.40632      8.06652      7.88080      8.40604      5.95842      6.52942      7.68891      9.36521      7.84971      7.95262      6.56948      8.51298      9.63815      8.85695      8.63569      8.21609      6.14204      6.88449      7.10414
198201      6.44731      8.29754      9.40656      9.25989      6.18621      9.31542      6.92952      6.89264      7.48661      8.27155      8.73263      6.24804      7.54803      6.44572      9.53235      9.57817      8.10621      7.37275      7.20042      7.78821      7.97488      6.96035      8.03301      8.61050      8.62694      9.36786      9.33988      7.69848      7.95050      8.05293      7.41035      8.90259      9.33600      8.12652      9.39108      8.35114      9.22286      6.63857      5.99894      6.64379      6.39526      8.68879      7.74803      7.33889      9.17056      7.21377      6.78446      6.26530      7.28756      6.69208      8.85695      8.20412      9.41083      8.95351      9.24465      7.74240      8.02780      9.29183      6.73102      8.13915      7.59589      6.86171      9.40129      7.53743      6.68835      8.63070      6.24804      8.47449      6.76619      6.80239      8.24591      6.17587      8.33135      7.79811      6.49979      7.03174      9.29569      9.41385      9.27669      6.99851      8.15335      7.97763      7.55329      7.34859      8.75763      8.55526      7.82525      6.66185      7.04839      8.94937      7.41578      6.88038      8.26771      9.41524      7.89506      7.97728      8.36194      5.86079      6.48158      7.67740      9.33794      7.83795      7.95402      6.43294      8.40268      9.58960      8.80732      8.61559      8.18924      6.11810      6.80128      7.14913
198301      6.43775      8.31361      9.46032      9.28182      6.16121      9.30647      6.93147      6.89366      7.45819      8.21338      8.71342      6.26530      7.50769      6.31716      9.55931      9.58287      8.05738      7.33171      7.22111      7.79194      7.96172      7.01571      8.04527      8.62909      8.66492      9.39166      9.36580      7.71334      7.97763      7.96032      7.45182      8.90626      9.35678      8.06840      9.38606      8.36218      9.26255      6.59715      5.93754      6.45205      6.35263      8.68254      7.68754      7.30317      9.21751      7.17625      6.77878      6.24222      7.34148      6.74641      8.83565      8.28476      9.34093      8.97284      9.24658      7.73456      7.92841      9.30946      6.69950      8.23004      7.63579      6.85013      9.42093      7.49721      6.65673      8.53385      6.22456      8.47241      6.72982      6.84055      8.24774      6.16121      8.35585      7.70976      6.44413      6.88449      9.30610      9.45556      9.28776      7.03086      8.11940      7.81440      7.53048      7.34278      8.84260      8.53798      7.69485      6.67330      7.03527      8.99541      7.41216      6.79794      8.22764      9.43180      7.74846      7.91608      8.33159      5.68358      6.37673      7.76684      9.25263      7.85671      7.96728      6.42649      8.25062      9.61840      8.75100      8.59656      8.13124      6.07993      6.68711      7.18159
