198804   4790.80566   1022.98567      7.65241
198901   4830.68262   1033.29234      8.52529
198902   4850.41602   1044.27338      8.52231
198903   4853.07080   1080.66970      7.82666
198904   4872.84277   1090.77367      7.58241
199001   4909.34424   1074.59431      7.74862
199002   4917.40674   1093.01334      7.84897
199003   4897.10254   1086.95177      7.47000
199004   4863.21777   1063.20760      6.97241
199101   4823.79688   1071.15531      6.04529
DATE     GNP          LOANS           R
