     1.81622      1.81605
     1.81620      1.81606
     1.81626      1.81606
     1.81626      1.81609
     1.81631      1.81608
     1.81631      1.81611
     1.81629      1.81612
     1.81634      1.81612
     1.81638      1.81612
     1.81638      1.81611
     1.81632      1.81612
     1.81632      1.81611
     1.81629      1.81612
     1.81622      1.81614
     1.81622      1.81616
     1.81624      1.81614
     1.81619      1.81611
     1.81622      1.81612
     1.81620      1.81610
     1.81617      1.81612
     1.81610      1.81612
     1.81613      1.81612
     1.81622      1.81612
     1.81627      1.81611
     1.81627      1.81609
     1.81627      1.81610
     1.81634      1.81611
     1.81629      1.81615
     1.81622      1.81614
     1.81620      1.81617
     1.81622      1.81614
     1.81622      1.81614
     1.81624      1.81614
     1.81629      1.81614
     1.81622      1.81613
     1.81617      1.81614
     1.81622      1.81615
     1.81620      1.81616
     1.81619      1.81616
     1.81617      1.81616
     1.81620      1.81615
     1.81619      1.81618
     1.81615      1.81618
     1.81608      1.81617
     1.81606      1.81611
     1.81608      1.81612
     1.81615      1.81611
     1.81612      1.81609
     1.81606      1.81610
     1.81608      1.81610
     1.81608      1.81606
     1.81606      1.81604
     1.81608      1.81605
     1.81603      1.81605
     1.81613      1.81606
     1.81612      1.81605
     1.81613      1.81606
     1.81619      1.81607
     1.81617      1.81606
     1.81615      1.81605
     1.81610      1.81604
     1.81612      1.81605
     1.81612      1.81607
     1.81608      1.81607
     1.81610      1.81606
     1.81612      1.81606
     1.81615      1.81610
     1.81606      1.81608
     1.81598      1.81605
     1.81605      1.81601
     1.81612      1.81603
     1.81612      1.81605
     1.81610      1.81603
     1.81610      1.81604
     1.81610      1.81604
     1.81617      1.81605
     1.81617      1.81606
     1.81617      1.81607
     1.81615      1.81608
     1.81610      1.81607
     1.81606      1.81606
     1.81608      1.81606
     1.81610      1.81604
     1.81601      1.81605
     1.81601      1.81605
     1.81606      1.81603
     1.81606      1.81603
     1.81608      1.81604
     1.81605      1.81604
     1.81610      1.81606
     1.81610      1.81606
     1.81615      1.81606
     1.81613      1.81607
     1.81606      1.81606
     1.81610      1.81604
     1.81610      1.81605
     1.81615      1.81606
     1.81617      1.81607
     1.81619      1.81609
     1.81617      1.81608
     1.81622      1.81609
     1.81622      1.81610
     1.81626      1.81614
     1.81624      1.81613
     1.81624      1.81614
     1.81624      1.81615
     1.81620      1.81614
     1.81622      1.81616
     1.81624      1.81617
     1.81620      1.81612
     1.81624      1.81614
     1.81627      1.81616
     1.81624      1.81616
     1.81626      1.81617
     1.81624      1.81616
     1.81627      1.81618
     1.81626      1.81617
     1.81624      1.81616
     1.81624      1.81613
     1.81624      1.81614
     1.81624      1.81616
     1.81631      1.81618
     1.81631      1.81618
     1.81632      1.81622
     1.81632      1.81621
     1.81632      1.81623
     1.81632      1.81625
     1.81636      1.81624
     1.81636      1.81627
     1.81638      1.81630
     1.81636      1.81630
     1.81638      1.81629
     1.81636      1.81629
     1.81636      1.81631
     1.81634      1.81630
     1.81634      1.81631
     1.81636      1.81633
     1.81636      1.81632
     1.81641      1.81633
     1.81636      1.81630
     1.81634      1.81633
     1.81634      1.81633
     1.81634      1.81633
     1.81636      1.81635
     1.81632      1.81635
     1.81632      1.81635
     1.81634      1.81634
     1.81631      1.81633
     1.81631      1.81632
     1.81631      1.81635
     1.81632      1.81637
     1.81632      1.81637
     1.81632      1.81635
     1.81632      1.81636
     1.81632      1.81637
     1.81629      1.81635
     1.81632      1.81637
     1.81631      1.81637
     1.81629      1.81636
     1.81627      1.81636
     1.81629      1.81633
     1.81627      1.81632
     1.81627      1.81631
     1.81626      1.81631
     1.81624      1.81630
     1.81624      1.81629
     1.81624      1.81628
     1.81620      1.81626
     1.81624      1.81628
     1.81622      1.81628
     1.81620      1.81627
     1.81619      1.81624
     1.81620      1.81622
     1.81624      1.81623
     1.81622      1.81622
     1.81617      1.81622
     1.81622      1.81622
     1.81620      1.81622
     1.81626      1.81625
     1.81622      1.81627
     1.81619      1.81624
     1.81620      1.81621
     1.81619      1.81620
     1.81613      1.81619
     1.81615      1.81618
     1.81617      1.81619
     1.81617      1.81618
     1.81619      1.81618
     1.81619      1.81616
     1.81617      1.81615
     1.81619      1.81614
     1.81624      1.81615
     1.81617      1.81617
     1.81617      1.81619
     1.81615      1.81616
     1.81619      1.81615
     1.81617      1.81615
     1.81615      1.81616
     1.81615      1.81616
     1.81613      1.81617
     1.81617      1.81615
     1.81620      1.81616
     1.81619      1.81617
     1.81620      1.81619
     1.81617      1.81618
     1.81619      1.81617
     1.81624      1.81615
     1.81624      1.81615
     1.81624      1.81616
     1.81622      1.81616
     1.81622      1.81617
     1.81622      1.81616
     1.81626      1.81615
     1.81626      1.81615
     1.81626      1.81614
     1.81627      1.81615
     1.81626      1.81615
     1.81622      1.81616
     1.81622      1.81618
     1.81624      1.81619
     1.81624      1.81620
     1.81624      1.81620
     1.81624      1.81620
     1.81624      1.81620
     1.81626      1.81618
     1.81622      1.81617
     1.81622      1.81618
     1.81620      1.81617
     1.81620      1.81619
     1.81622      1.81618
     1.81622      1.81616
     1.81622      1.81617
     1.81624      1.81616
     1.81624      1.81617
     1.81626      1.81616
     1.81622      1.81615
     1.81622      1.81618
     1.81622      1.81617
     1.81626      1.81617
     1.81624      1.81616
     1.81624      1.81616
     1.81624      1.81618
     1.81629      1.81620
     1.81629      1.81619
     1.81631      1.81619
     1.81627      1.81619
     1.81631      1.81617
     1.81627      1.81616
     1.81631      1.81617
     1.81636      1.81618
     1.81634      1.81616
     1.81629      1.81615
     1.81627      1.81617
     1.81629      1.81620
     1.81622      1.81620
     1.81622      1.81623
     1.81622      1.81622
     1.81622      1.81626
     1.81622      1.81624
     1.81624      1.81625
     1.81622      1.81624
     1.81624      1.81627
     1.81619      1.81627
     1.81620      1.81626
     1.81624      1.81627
     1.81626      1.81629
     1.81629      1.81628
     1.81626      1.81626
     1.81624      1.81624
     1.81627      1.81627
     1.81629      1.81622
     1.81631      1.81624
     1.81626      1.81624
     1.81631      1.81622
     1.81629      1.81620
     1.81629      1.81620
     1.81631      1.81620
     1.81636      1.81619
     1.81634      1.81621
     1.81634      1.81620
     1.81636      1.81618
     1.81634      1.81618
     1.81632      1.81619
     1.81632      1.81620
     1.81636      1.81621
     1.81645      1.81623
     1.81645      1.81622
     1.81643      1.81622
     1.81641      1.81623
     1.81643      1.81622
     1.81639      1.81624
     1.81639      1.81626
     1.81641      1.81626
     1.81639      1.81626
     1.81636      1.81625
     1.81639      1.81627
     1.81645      1.81627
     1.81646      1.81627
     1.81648      1.81627
     1.81645      1.81627
     1.81646      1.81628
     1.81650      1.81624
     1.81650      1.81627
     1.81648      1.81627
     1.81648      1.81630
