     1.80567      1.80603
     1.80578      1.80604
     1.80574      1.80604
     1.80574      1.80603
     1.80573      1.80603
     1.80567      1.80604
     1.80565      1.80607
     1.80559      1.80599
     1.80561      1.80601
     1.80559      1.80598
     1.80558      1.80593
     1.80554      1.80590
     1.80561      1.80586
     1.80571      1.80586
     1.80569      1.80588
     1.80563      1.80588
     1.80563      1.80587
     1.80563      1.80588
     1.80565      1.80587
     1.80571      1.80589
     1.80567      1.80586
     1.80548      1.80587
     1.80537      1.80587
     1.80541      1.80576
     1.80544      1.80565
     1.80528      1.80563
     1.80541      1.80565
     1.80541      1.80564
     1.80541      1.80562
     1.80541      1.80561
     1.80539      1.80561
     1.80535      1.80563
     1.80531      1.80564
     1.80531      1.80563
     1.80533      1.80564
     1.80537      1.80561
     1.80537      1.80562
     1.80537      1.80564
     1.80533      1.80565
     1.80524      1.80562
     1.80526      1.80563
     1.80526      1.80558
     1.80513      1.80553
     1.80522      1.80551
     1.80531      1.80547
     1.80531      1.80548
     1.80531      1.80547
     1.80533      1.80548
     1.80535      1.80554
     1.80541      1.80558
     1.80546      1.80557
     1.80548      1.80559
     1.80554      1.80564
     1.80552      1.80567
     1.80548      1.80569
     1.80550      1.80571
     1.80554      1.80576
     1.80552      1.80573
     1.80552      1.80574
     1.80559      1.80575
     1.80563      1.80575
     1.80574      1.80577
     1.80576      1.80582
     1.80571      1.80584
     1.80574      1.80588
     1.80569      1.80592
     1.80567      1.80588
     1.80573      1.80591
     1.80574      1.80591
     1.80574      1.80591
     1.80571      1.80591
     1.80567      1.80591
     1.80574      1.80595
     1.80561      1.80591
     1.80561      1.80592
     1.80559      1.80591
     1.80567      1.80589
     1.80563      1.80589
     1.80563      1.80589
     1.80567      1.80592
     1.80565      1.80592
     1.80556      1.80589
     1.80558      1.80588
     1.80561      1.80590
     1.80561      1.80590
     1.80556      1.80588
     1.80559      1.80588
     1.80561      1.80585
     1.80561      1.80585
     1.80561      1.80585
     1.80559      1.80584
     1.80563      1.80584
     1.80559      1.80582
     1.80558      1.80582
     1.80558      1.80580
     1.80559      1.80582
     1.80561      1.80585
     1.80565      1.80588
     1.80565      1.80586
     1.80567      1.80589
     1.80571      1.80593
     1.80569      1.80594
     1.80567      1.80595
     1.80567      1.80594
     1.80565      1.80592
     1.80567      1.80594
     1.80561      1.80594
     1.80567      1.80590
     1.80563      1.80591
     1.80563      1.80593
     1.80565      1.80592
     1.80567      1.80591
     1.80563      1.80594
     1.80561      1.80595
     1.80561      1.80596
     1.80561      1.80592
     1.80563      1.80591
     1.80563      1.80589
     1.80563      1.80591
     1.80561      1.80591
     1.80563      1.80591
     1.80565      1.80594
     1.80567      1.80592
     1.80565      1.80591
     1.80565      1.80593
     1.80567      1.80592
     1.80565      1.80589
     1.80571      1.80591
     1.80571      1.80591
     1.80565      1.80589
     1.80569      1.80592
     1.80573      1.80593
     1.80571      1.80591
     1.80571      1.80592
     1.80571      1.80590
     1.80573      1.80591
     1.80567      1.80590
     1.80565      1.80590
     1.80565      1.80592
     1.80567      1.80592
     1.80567      1.80592
     1.80565      1.80589
     1.80565      1.80593
     1.80569      1.80591
     1.80567      1.80590
     1.80565      1.80590
     1.80567      1.80589
     1.80571      1.80589
     1.80567      1.80586
     1.80567      1.80591
     1.80574      1.80592
     1.80582      1.80592
     1.80593      1.80592
     1.80584      1.80593
     1.80576      1.80591
     1.80582      1.80594
     1.80584      1.80595
     1.80582      1.80594
     1.80584      1.80596
     1.80589      1.80597
     1.80589      1.80598
     1.80586      1.80598
     1.80591      1.80598
     1.80597      1.80602
     1.80595      1.80603
     1.80593      1.80604
     1.80595      1.80604
     1.80595      1.80609
     1.80597      1.80608
     1.80599      1.80610
     1.80608      1.80610
     1.80601      1.80608
     1.80601      1.80610
     1.80599      1.80609
     1.80597      1.80608
     1.80591      1.80608
     1.80591      1.80608
     1.80589      1.80607
     1.80591      1.80608
     1.80591      1.80608
     1.80586      1.80608
     1.80588      1.80610
     1.80589      1.80609
     1.80591      1.80609
     1.80595      1.80611
     1.80597      1.80611
     1.80595      1.80610
     1.80601      1.80612
     1.80595      1.80611
     1.80595      1.80611
     1.80593      1.80611
     1.80591      1.80609
     1.80589      1.80611
     1.80591      1.80608
     1.80591      1.80609
     1.80593      1.80607
     1.80591      1.80607
     1.80593      1.80607
     1.80595      1.80608
     1.80589      1.80607
     1.80589      1.80610
     1.80589      1.80609
     1.80593      1.80610
     1.80593      1.80609
     1.80591      1.80610
     1.80595      1.80609
     1.80599      1.80609
     1.80601      1.80611
     1.80601      1.80610
     1.80597      1.80609
     1.80602      1.80612
     1.80601      1.80612
     1.80604      1.80613
     1.80604      1.80615
     1.80604      1.80616
     1.80604      1.80616
     1.80604      1.80617
     1.80599      1.80616
     1.80599      1.80613
     1.80595      1.80613
     1.80595      1.80613
     1.80595      1.80612
     1.80595      1.80613
     1.80599      1.80613
     1.80595      1.80611
     1.80595      1.80611
     1.80595      1.80610
     1.80593      1.80610
     1.80597      1.80611
     1.80599      1.80612
     1.80595      1.80613
     1.80597      1.80613
     1.80595      1.80614
     1.80597      1.80614
     1.80599      1.80614
     1.80601      1.80615
     1.80599      1.80615
     1.80597      1.80613
     1.80595      1.80614
     1.80595      1.80613
     1.80597      1.80613
     1.80595      1.80613
     1.80593      1.80614
     1.80602      1.80615
     1.80593      1.80614
     1.80589      1.80611
     1.80593      1.80611
     1.80593      1.80613
     1.80591      1.80613
     1.80582      1.80612
     1.80580      1.80610
     1.80578      1.80609
     1.80580      1.80609
     1.80578      1.80610
     1.80578      1.80607
     1.80576      1.80604
     1.80576      1.80601
     1.80574      1.80601
     1.80571      1.80601
     1.80573      1.80602
     1.80571      1.80602
     1.80574      1.80601
     1.80573      1.80601
     1.80573      1.80600
     1.80574      1.80601
     1.80574      1.80604
     1.80574      1.80603
     1.80574      1.80604
     1.80573      1.80603
     1.80567      1.80601
     1.80565      1.80599
     1.80563      1.80596
     1.80565      1.80596
     1.80571      1.80599
     1.80569      1.80599
     1.80565      1.80596
     1.80569      1.80597
     1.80574      1.80597
     1.80574      1.80597
     1.80574      1.80598
     1.80574      1.80598
     1.80576      1.80598
     1.80588      1.80601
     1.80588      1.80602
     1.80584      1.80603
     1.80580      1.80604
     1.80584      1.80605
     1.80578      1.80600
     1.80586      1.80603
     1.80584      1.80604
     1.80593      1.80604
     1.80601      1.80610
     1.80591      1.80604
     1.80599      1.80608
     1.80606      1.80609
     1.80608      1.80610
     1.80604      1.80612
     1.80601      1.80611
     1.80602      1.80616
     1.80597      1.80616
     1.80599      1.80616
     1.80599      1.80617
     1.80601      1.80617
     1.80604      1.80617
     1.80606      1.80617
     1.80612      1.80618
     1.80608      1.80619
     1.80608      1.80621
     1.80606      1.80621
     1.80608      1.80623
     1.80612      1.80624
     1.80610      1.80627
     1.80616      1.80629
     1.80610      1.80626
     1.80606      1.80626
     1.80608      1.80626
     1.80606      1.80631
     1.80610      1.80629
     1.80619      1.80632
     1.80629      1.80631
     1.80632      1.80631
     1.80642      1.80635
     1.80640      1.80640
     1.80645      1.80644
     1.80657      1.80646
     1.80666      1.80652
     1.80664      1.80658
     1.80664      1.80660
     1.80664      1.80663
     1.80666      1.80665
     1.80660      1.80668
     1.80660      1.80670
     1.80664      1.80671
     1.80662      1.80670
     1.80658      1.80669
     1.80655      1.80668
     1.80664      1.80673
     1.80657      1.80670
     1.80670      1.80671
     1.80660      1.80670
     1.80671      1.80671
     1.80679      1.80671
     1.80683      1.80673
     1.80675      1.80680
     1.80670      1.80682
     1.80666      1.80681
     1.80666      1.80680
     1.80668      1.80678
     1.80668      1.80679
     1.80670      1.80677
     1.80673      1.80680
     1.80681      1.80681
     1.80679      1.80679
     1.80683      1.80681
     1.80684      1.80684
     1.80679      1.80686
     1.80675      1.80689
     1.80677      1.80692
     1.80675      1.80692
     1.80675      1.80693
     1.80683      1.80693
     1.80679      1.80694
     1.80686      1.80696
     1.80701      1.80698
     1.80703      1.80703
     1.80701      1.80705
     1.80699      1.80707
     1.80699      1.80707
     1.80697      1.80705
     1.80696      1.80706
     1.80696      1.80704
     1.80697      1.80705
     1.80699      1.80703
     1.80701      1.80703
     1.80701      1.80702
     1.80699      1.80703
     1.80699      1.80705
     1.80697      1.80703
     1.80697      1.80704
     1.80705      1.80717
     1.80716      1.80720
     1.80709      1.80718
     1.80705      1.80717
     1.80701      1.80718
     1.80701      1.80715
     1.80703      1.80717
     1.80701      1.80714
     1.80701      1.80713
     1.80705      1.80716
     1.80701      1.80715
     1.80707      1.80716
     1.80709      1.80717
     1.80718      1.80717
     1.80723      1.80722
     1.80727      1.80724
     1.80727      1.80729
     1.80725      1.80733
     1.80736      1.80733
     1.80744      1.80735
     1.80746      1.80737
     1.80742      1.80739
     1.80744      1.80740
     1.80744      1.80743
     1.80746      1.80743
     1.80753      1.80745
     1.80768      1.80746
     1.80768      1.80750
     1.80764      1.80753
     1.80757      1.80759
     1.80751      1.80759
     1.80751      1.80761
     1.80751      1.80766
     1.80755      1.80766
     1.80747      1.80765
     1.80746      1.80766
     1.80746      1.80764
     1.80744      1.80766
     1.80744      1.80766
     1.80751      1.80768
     1.80746      1.80769
     1.80747      1.80766
     1.80746      1.80765
     1.80740      1.80765
     1.80735      1.80762
     1.80742      1.80758
     1.80742      1.80756
     1.80733      1.80756
     1.80727      1.80755
     1.80731      1.80753
     1.80733      1.80749
     1.80725      1.80745
     1.80723      1.80745
     1.80725      1.80741
     1.80731      1.80742
     1.80723      1.80740
     1.80722      1.80737
     1.80723      1.80737
     1.80707      1.80739
     1.80710      1.80736
     1.80714      1.80734
     1.80716      1.80732
     1.80716      1.80732
     1.80716      1.80730
     1.80718      1.80729
     1.80720      1.80732
     1.80720      1.80730
     1.80714      1.80730
     1.80712      1.80729
     1.80716      1.80728
     1.80709      1.80726
     1.80710      1.80727
     1.80705      1.80722
     1.80707      1.80722
     1.80707      1.80719
     1.80705      1.80719
     1.80712      1.80717
     1.80712      1.80717
     1.80712      1.80718
     1.80707      1.80714
     1.80705      1.80715
     1.80710      1.80716
     1.80716      1.80717
     1.80720      1.80719
     1.80725      1.80718
     1.80727      1.80719
     1.80727      1.80721
     1.80722      1.80723
     1.80723      1.80725
     1.80725      1.80725
     1.80731      1.80728
     1.80727      1.80729
     1.80731      1.80730
     1.80735      1.80732
     1.80729      1.80730
     1.80729      1.80730
     1.80733      1.80731
     1.80727      1.80729
     1.80727      1.80729
     1.80729      1.80732
     1.80727      1.80731
     1.80731      1.80730
     1.80729      1.80732
     1.80731      1.80733
     1.80735      1.80735
     1.80731      1.80736
     1.80731      1.80737
     1.80735      1.80739
     1.80740      1.80739
     1.80733      1.80738
     1.80731      1.80738
     1.80731      1.80740
     1.80723      1.80740
     1.80731      1.80737
     1.80733      1.80743
     1.80731      1.80743
     1.80731      1.80743
     1.80731      1.80745
     1.80729      1.80745
