197402     10.00000     11.50000     12.50000
197403     10.00000     11.50000     12.50000
197404     10.00000     11.50000     12.50000
197405     10.00000     11.50000     12.50000
197406     10.00000     11.50000     12.50000
197407     10.00000     11.50000     12.50000
197408     10.00000     11.50000     12.50000
197409      9.60000     11.10000     12.10000
197410      9.00000     10.50000     11.50000
197411      9.00000     10.50000     11.50000
197412      8.69000     10.19000     11.19000
197501      8.50000     10.00000     11.00000
197502      8.44000      9.81000     10.81000
197503      8.25000      9.25000     10.25000
197504      8.00000      9.00000     10.00000
197505      7.50000      8.50000      9.50000
197506      7.50000      8.50000      9.50000
197507      7.50000      8.50000      9.50000
197508      7.50000      8.50000      9.50000
197509      7.50000      8.50000      9.50000
197510      7.50000      8.50000      9.50000
197511      7.50000      8.50000      9.50000
197512      7.50000      8.50000      9.50000
197601      7.50000      8.50000      9.50000
197602      7.50000      8.50000      9.50000
197603      7.50000      8.50000      9.50000
197604      7.50000      8.50000      9.50000
197605      7.50000      8.50000      9.50000
197606      7.50000      8.50000      9.50000
197607      7.50000      8.50000      9.50000
197608      7.50000      8.50000      9.50000
197609      7.50000      8.50000      9.50000
197610      7.34000      8.26000      9.18000
197611      7.00000      7.75000      8.50000
197612      6.73000      7.48000      8.23000
197701      6.50000      7.25000      8.00000
197702      6.50000      7.25000      8.00000
197703      6.50000      7.25000      8.00000
197704      5.75000      6.50000      7.25000
197705      5.75000      6.50000      7.25000
197706      5.40000      6.15000      6.90000
197707      5.25000      6.00000      6.75000
197708      5.25000      6.00000      6.75000
197709      5.25000      6.00000      6.75000
197710      5.25000      6.00000      6.75000
197711      5.25000      6.00000      6.75000
197712      5.25000      6.00000      6.75000
197801      5.25000      6.00000      6.75000
197802      5.25000      6.00000      6.75000
197803      5.25000      6.00000      6.75000
197804      5.25000      6.00000      6.75000
197805      5.25000      6.00000      6.75000
197806      5.25000      6.00000      6.75000
197807      5.25000      6.00000      6.75000
197808      5.25000      6.00000      6.75000
197809      5.25000      6.00000      6.75000
197810      5.25000      6.00000      6.75000
197811      5.25000      6.00000      6.75000
197812      5.25000      6.00000      6.75000
197901      5.25000      6.00000      6.75000
197902      5.25000      6.00000      6.75000
197903      5.25000      6.00000      6.75000
197904      5.25000      6.00000      6.75000
197905      6.15000      6.90000      7.65000
197906      7.00000      7.75000      8.50000
197907      7.00000      7.75000      8.50000
197908      7.65000      8.31000      9.06000
197909      9.00000      9.50000     10.25000
197910      9.00000      9.50000     10.25000
197911      9.00000      9.50000     10.25000
197912      9.00000      9.50000     10.25000
198001      9.00000      9.50000     10.25000
198002      9.00000      9.50000     10.25000
198003      9.00000      9.50000     10.25000
198004      9.00000      9.50000     10.25000
198005      9.00000      9.50000     10.25000
198006      9.00000      9.50000     10.25000
198007      9.00000      9.50000     10.25000
198008      9.00000      9.50000     10.25000
198009      9.00000      9.50000     10.25000
198010      9.00000      9.50000     10.25000
198011      9.35000      9.85000     10.60000
198012      9.75000     10.25000     11.00000
198101     10.17000     10.67000     11.42000
198102     10.25000     10.75000     11.50000
198103     10.25000     10.75000     11.50000
198104     10.25000     10.75000     11.50000
198105     10.25000     10.75000     11.50000
198106     10.92000     11.42000     12.17000
198107     11.50000     12.00000     12.75000
198108     11.50000     12.00000     12.75000
198109     11.50000     12.00000     12.75000
198110     11.23000     11.73000     12.48000
198111     10.75000     11.25000     12.00000
198112     10.51000     11.01000     11.76000
198201     10.25000     10.75000     11.50000
198202     10.22000     10.72000     11.47000
198203     10.00000     10.50000     11.25000
198204      9.53000     10.03000     10.78000
198205      9.00000      9.50000     10.25000
198206      9.00000      9.50000     10.25000
198207      8.68000      9.18000      9.77000
198208      8.50000      9.00000      9.50000
198209      8.18000      8.68000      9.18000
198210      7.75000      8.25000      8.75000
198211      7.75000      8.25000      8.75000
198212      7.70000      8.20000      8.70000
198301      7.00000      7.50000      8.00000
198302      7.00000      7.50000      8.00000
198303      6.74000      7.24000      7.74000
198304      6.50000      7.00000      7.50000
198305      6.50000      7.00000      7.50000
198306      6.50000      7.00000      7.50000
198307      6.50000      7.00000      7.50000
198308      6.50000      7.00000      7.50000
198309      6.50000      7.00000      7.50000
198310      6.50000      7.00000      7.50000
198311      6.50000      7.00000      7.50000
198312      6.50000      7.00000      7.50000
198401      6.50000      7.00000      7.50000
198402      6.50000      7.00000      7.50000
198403      6.50000      7.00000      7.50000
198404      6.50000      7.00000      7.50000
198405      6.31000      6.81000      7.31000
198406      6.25000      6.75000      7.25000
198407      6.25000      6.75000      7.25000
198408      6.25000      6.75000      7.25000
198409      6.25000      6.75000      7.25000
198410      6.25000      6.75000      7.25000
198411      6.19000      6.69000      7.19000
198412      6.00000      6.50000      7.00000
198501      6.00000      6.50000      7.00000
198502      6.00000      6.50000      7.00000
198503      5.92000      6.42000      6.92000
198504      5.75000      6.25000      6.75000
198505      5.75000      6.25000      6.75000
198506      5.63000      6.13000      6.63000
198507      5.50000      6.00000      6.50000
198508      5.50000      6.00000      6.50000
198509      5.38000      5.88000      6.38000
198510      5.25000      5.75000      6.25000
198511      5.12000      5.62000      6.12000
198512      4.75000      5.25000      5.75000
198601      4.65000      5.15000      5.65000
198602      4.43000      4.93000      5.43000
198603      4.04000      4.54000      5.04000
198604      4.00000      4.50000      5.00000
198605      4.00000      4.50000      5.00000
198606      4.00000      4.50000      5.00000
198607      4.00000      4.50000      5.00000
198608      4.00000      4.50000      5.00000
198609      4.00000      4.50000      5.00000
198610      3.81000      4.31000      4.81000
198611      3.50000      4.00000      4.50000
198612      3.50000      4.00000      4.50000
198701      3.50000      4.00000      4.50000
198702      3.50000      4.00000      4.50000
198703      3.50000      4.00000      4.50000
198704      3.50000      4.00000      4.50000
198705      3.50000      4.00000      4.50000
198706      3.50000      4.00000      4.50000
198707      3.50000      4.00000      4.50000
198708      3.50000      4.00000      4.50000
198709      3.50000      4.00000      4.50000
198710      3.50000      4.00000      4.50000
198711      3.50000      4.00000      4.50000
198712      3.50000      4.00000      4.50000
198801      3.50000      4.00000      4.50000
198802      3.50000      4.00000      4.50000
198803      3.50000      4.00000      4.50000
198804      3.50000      4.00000      4.50000
198805      3.50000      4.00000      4.50000
198806      3.50000      4.00000      4.50000
198807      3.91000      4.27000      4.64000
198808      4.25000      4.50000      4.75000
198809      4.25000      4.50000      4.75000
198810      4.25000      4.50000      4.75000
198811      4.25000      4.50000      4.75000
198812      4.25000      4.50000      4.75000
198901      4.25000      4.50000      4.75000
198902      4.25000      4.50000      4.75000
198903      4.25000      4.50000      4.75000
198904      5.23000      5.48000      5.73000
198905      8.20000      8.28000      8.36000
198906      9.20000      9.23000      9.25000
DATE        R1           R3           R6
